reorganisation	1	top officials were forced out in the cabinet shakeup	n	eng-30-01137987-n
sanction	4	it had the sanction of the church	n	eng-30-01139000-n
benefit_of_clergy	1	they are living together without benefit of clergy	n	eng-30-01139490-n
name	5	halt in the name of the law	n	eng-30-01139636-n
accreditation	1	a commission is responsible for the accreditation of medical schools	n	eng-30-01140193-n
clearance	3	the plane was given clearance to land	n	eng-30-01141593-n
conge	2	he gave me his conge	n	eng-30-01141729-n
allowance	6	He objected to the allowance of smoking in the dining room	n	eng-30-01141841-n
variance	6	a zoning variance	n	eng-30-01142150-n
preparation	1	preparations for the ceremony had begun	n	eng-30-01143040-n
groundwork	3	we are prepared today because of groundwork that was done ten years ago	n	eng-30-01143580-n
planning	1	the planning was more fun than the trip itself	n	eng-30-01144133-n
restraint	1	the unlawful restraint of trade	n	eng-30-01145359-n
collar	8	asked for a collar on program trading in the stock market	n	eng-30-01145688-n
leash	3	kept a tight leash on his emotions	n	eng-30-01145688-n
damper	3	rain put a damper on our picnic plans	n	eng-30-01145905-n
bridle	2	his common sense is a bridle to his quick temper	n	eng-30-01146039-n
immobilization	2	the storm caused complete immobilization of the rescue team	n	eng-30-01146288-n
custody	2	the suspect is in custody	n	eng-30-01147347-n
containment	3	the containment of the AIDS epidemic	n	eng-30-01147451-n
ring_containment	1	ring containment is a proven method of halting a smallpox epidemic	n	eng-30-01147676-n
suppression	2	a suppression of the newspaper	n	eng-30-01147950-n
restriction	3	the restriction of the infection to a focal area	n	eng-30-01148614-n
privation	2	nutritional privation	n	eng-30-01150200-n
deprivation	3	deprivation of civil rights	n	eng-30-01150200-n
starvation	2	the besiegers used starvation to induce surrender	n	eng-30-01150662-n
starving	1	they were charged with the starvation of children in their care	n	eng-30-01150662-n
pacification	1	a wonderful skill in the pacification of crying infants	n	eng-30-01151097-n
mollification	2	his unsuccessful mollification of the mob	n	eng-30-01151097-n
mobilization	1	mobilization of the troops	n	eng-30-01156438-n
rearmament	1	he opposed the rearmament of Japan after World War II	n	eng-30-01157384-n
disarming	1	the disarmament of the aggressor nations must be complete	n	eng-30-01157557-n
demobilization	1	demobilization of factories	n	eng-30-01158190-n
demobilisation	1	immediate demobilization of the reserves	n	eng-30-01158190-n
standardization	2	a committee was appointed to recommend terminological standardization	n	eng-30-01158690-n
stabilization	1	he worked for price stabilization for farm products	n	eng-30-01159025-n
stabilisation	2	wage stabilization is necessary for industrial peace	n	eng-30-01159025-n
detention	2	the detention of tardy pupils	n	eng-30-01161635-n
discipline	5	the offenders deserved the harsh discipline they received	n	eng-30-01161821-n
economic_strangulation	1	the economic strangulation of the Jews by the Nazi Party	n	eng-30-01162062-n
music	5	you have to face the music	n	eng-30-01162529-n
medicine	4	take your medicine	n	eng-30-01162529-n
spanking	1	he gave the brat a good spanking	n	eng-30-01162784-n
stick	9	the policy so far is all stick and no carrot	n	eng-30-01162928-n
horsewhipping	1	that villain needs a good horsewhipping	n	eng-30-01163429-n
electric_shock	1	they used cattle prods to administer electric shocks	n	eng-30-01163586-n
hanging	2	in those days the hanging of criminals was a public entertainment	n	eng-30-01164874-n
exchange	3	Adam was promised immortality in exchange for his disobedience	n	eng-30-01166258-n
interchange	3	there was an interchange of prisoners	n	eng-30-01166258-n
rally	5	after a short rally Connors won the point	n	eng-30-01166517-n
tradeoff	1	I faced a tradeoff between eating and buying my medicine	n	eng-30-01166760-n
turf_war	1	a turf war erupted between street gangs	n	eng-30-01167952-n
countercurrent	2	political crosscurrents disrupted the conference	n	eng-30-01168199-n
competition	3	the teams were in fierce contention for first place	n	eng-30-01168569-n
confrontation	4	the government was not ready for a confrontation with the unions	n	eng-30-01169744-n
opposition	3	the invaders encountered stiff opposition	n	eng-30-01169744-n
fight	2	a fight broke out at the hockey game	n	eng-30-01170962-n
fighting	1	there was fighting in the streets	n	eng-30-01170962-n
combat	2	the unhappy couple got into a terrible scrap	n	eng-30-01170962-n
shock	2	the armies met in the shock of battle	n	eng-30-01172252-n
aggro	1	I skipped it because it was too much aggro	n	eng-30-01172598-n
blow	1	a blow on the head	n	eng-30-01173038-n
swing	3	he took a wild swing at my head	n	eng-30-01173660-n
stab	2	one strong stab to the heart killed him	n	eng-30-01173965-n
hammer	8	the sudden hammer of fists caught him off guard	n	eng-30-01175316-n
pound	14	the pounding of feet on the hallway	n	eng-30-01175316-n
shot	14	he is still recovering from a shot to his leg	n	eng-30-01175633-n
cheap_shot	2	he called a penalty on them when the lineman took a cheap shot at the quarterback	n	eng-30-01175831-n
single_combat	1	in all armies there were officers who needed to prove their bravery by single combat	n	eng-30-01176757-n
rebellion	1	each generation must have its own rebellion	n	eng-30-01177327-n
punch-up	1	the quarrel ended in a punch-up	n	eng-30-01177583-n
demonstration	3	there were violent demonstrations against the war	n	eng-30-01177703-n
counterdemonstration	1	supporters of the president organized a counterdemonstration in his support	n	eng-30-01177990-n
walkout	2	there was a walkout by the Black members as the chairman rose to speak	n	eng-30-01178195-n
civil_disobedience	1	Thoreau wrote a famous essay justifying civil disobedience	n	eng-30-01179927-n
action	9	recent federal action undermined the segregationist position	n	eng-30-01182312-n
lawsuit	1	the family brought suit against the landlord	n	eng-30-01182654-n
moot	1	he organized the weekly moot	n	eng-30-01183638-n
appeal	3	their appeal was denied in the superior court	n	eng-30-01185611-n
vexatious_litigation	1	he got an injunction against vexatious litigation by his enemies	n	eng-30-01187230-n
conviction	2	the conviction came as no surprise	n	eng-30-01189282-n
arbitration	2	they submitted their disagreement to arbitration	n	eng-30-01190884-n
umpirage	2	the officiating was excellent	n	eng-30-01191755-n
directed_verdict	1	there cannot be a directed verdict of guilty in a criminal trial	n	eng-30-01192814-n
legitimation	1	he has filial rights because he obtained letters of legitimation from the king	n	eng-30-01195584-n
trial	4	he had a fair trial and the jury found him guilty	n	eng-30-01195867-n
defense	11	he gave evidence for the defense	n	eng-30-01198750-n
separation	5	the separation of church and state	n	eng-30-01201021-n
segregation	3	sequestration of the jury	n	eng-30-01202184-n
cooperation	1	their cooperation with us was essential for the success of our mission	n	eng-30-01202904-n
brainstorming	1	we had an intense brainstorming session today	n	eng-30-01203277-n
teamwork	1	it will take money, good planning and, above all, teamwork	n	eng-30-01203494-n
conformity	2	their financial statements are in conformity with generally accepted accounting practices	n	eng-30-01203676-n
formality	3	courtroom formality	n	eng-30-01204055-n
line	16	in line with	n	eng-30-01204294-n
keeping	1	his behavior was not in keeping with the occasion	n	eng-30-01205010-n
collaboration	1	they worked either in collaboration or independently	n	eng-30-01205156-n
commitment	2	his long commitment to public service	n	eng-30-01206153-n
allegiance	1	they felt no loyalty to a losing team	n	eng-30-01206153-n
devotion	2	the devotion of his time and wealth to science	n	eng-30-01206553-n
faith	4	keep the faith	n	eng-30-01207187-n
fetish	3	made a fetish of cleanliness	n	eng-30-01207342-n
aid	2	he gave me an assist with the housework	n	eng-30-01207609-n
assist	1	could not walk without assistance	n	eng-30-01207609-n
assistance	1	rescue party went to their aid	n	eng-30-01207609-n
help	1	offered his help in unloading	n	eng-30-01207609-n
hand	14	give me a hand with the chores	n	eng-30-01208460-n
recourse	1	have recourse to the courts	n	eng-30-01208597-n
resort	4	an appeal to his uncle was his last resort	n	eng-30-01208597-n
thanks	2	thanks to hard work it was a great success	n	eng-30-01208797-n
relief	5	the contributions provided some relief for the victims	n	eng-30-01209220-n
service	2	he did them a service	n	eng-30-01209576-n
disservice	1	he did them a disservice	n	eng-30-01209791-n
comfort	7	it gave comfort to the enemy	n	eng-30-01211185-n
boost	3	he gave her a boost over the fence	n	eng-30-01211339-n
morale_building	1	the sight of flowers every morning was my morale builder	n	eng-30-01211489-n
consolation	2	his presence was a consolation to her	n	eng-30-01211667-n
support	2	the president no longer has the support of his own party	n	eng-30-01212519-n
attachment	5	attachment to a formal agenda	n	eng-30-01212882-n
adherence	1	adherence to a fat-free diet	n	eng-30-01212882-n
adhesion	4	the adhesion of Seville was decisive	n	eng-30-01212882-n
ecclesiasticism	1	their ecclesiasticism overwhelmed their religion	n	eng-30-01213234-n
backing	1	his vigorous backing of the conservatives got him in trouble with progressives	n	eng-30-01213886-n
drumbeat	3	the warmongers kept up their drumbeat on Iraq	n	eng-30-01214408-n
insistence	3	insistence on grammatical correctness is a conservative position	n	eng-30-01214557-n
auspices	1	the tournament was held under the auspices of the city council	n	eng-30-01214863-n
endorsement	5	a star athlete can make a lot of money from endorsements	n	eng-30-01215168-n
blessing	1	he gave the project his blessing	n	eng-30-01215392-n
approval	1	his decision merited the approval of any sensible person	n	eng-30-01215392-n
support	1	his support kept the family together	n	eng-30-01215902-n
sustenance	3	they were in want of sustenance	n	eng-30-01216191-n
sustentation	1	fishing was their main sustainment	n	eng-30-01216191-n
booking	2	wondered who had made the booking	n	eng-30-01218327-n
admiration	3	a small token in admiration of your works	n	eng-30-01218593-n
glorification	3	the glorification of God	n	eng-30-01218932-n
idealization	1	the idealization of rural life was very misleading	n	eng-30-01219075-n
carrot	4	used the carrot of subsidized housing for the workers to get their vote;	n	eng-30-01219722-n
attack	9	he published an unexpected attack on my work	n	eng-30-01220619-n
detraction	2	let it be no detraction from his merits to say he is plainspoken	n	eng-30-01220754-n
exacerbation	2	his foolishness was followed by an exacerbation of their quarrel	n	eng-30-01222157-n
easiness	3	there was an easiness between them	n	eng-30-01224346-n
mock	1	they made a mock of him	n	eng-30-01224700-n
insult	2	turning his back on me was a deliberate insult	n	eng-30-01225027-n
presumption	4	his presumption was intolerable	n	eng-30-01225562-n
snub	2	the snub was clearly intentional	n	eng-30-01225997-n
the_way_of_the_world	1	the ordinary reader is endowed with considerable wisdom and knowledge of the way of the world	n	eng-30-01226289-n
the_ways_of_the_world	1	she was well-versed in the ways of the world before she had taken the veil	n	eng-30-01226289-n
turn	11	he did me a good turn	n	eng-30-01227083-n
mercy	5	distributing food and clothing to the flood victims was an act of mercy	n	eng-30-01227495-n
gesture	3	a political gesture	n	eng-30-01228380-n
attention	4	she tried to win his heart with her many attentions	n	eng-30-01228645-n
deference	1	his deference to her wishes was very flattering	n	eng-30-01228877-n
respect	4	be sure to give my respects to the dean	n	eng-30-01228877-n
court	11	pay court to the emperor	n	eng-30-01229223-n
last_respects	1	he paid his last respects by standing quietly at the graveside	n	eng-30-01229350-n
props	1	I have to give my props to the governor for the way he handled the problem	n	eng-30-01229549-n
assembly	6	they demanded the right of assembly	n	eng-30-01229938-n
mobilization	2	mobilization of the country's economic resources	n	eng-30-01230283-n
rallying	1	the bell was a signal for the rallying of the whole neighborhood	n	eng-30-01230685-n
meeting	4	his meeting with the salesmen was the high point of his day	n	eng-30-01230965-n
session	3	a filming session	n	eng-30-01232091-n
socialization	2	there was too much socialization with the enlisted men	n	eng-30-01232412-n
visit	4	a visit to the dentist	n	eng-30-01232684-n
flying_visit	1	he wanted to hear all about my flying visit to his old stamping grounds	n	eng-30-01232978-n
visit	1	he dropped by for a visit	n	eng-30-01233156-n
turnout	6	the turnout for the rally	n	eng-30-01233917-n
return	10	in return we gave them as good as we got	n	eng-30-01234729-n
answer	5	his answer to any problem was to get drunk	n	eng-30-01234952-n
vengeance	1	Vengeance is mine; I will repay, saith the Lord--Romans 12:19	n	eng-30-01235463-n
retribution	3	For vengeance I would do nothing. This nation is too great to look for mere revenge--James Garfield	n	eng-30-01235463-n
payback	2	he swore vengeance on the man who betrayed him	n	eng-30-01235463-n
war	3	a price war	n	eng-30-01236296-n
warfare	2	a war of wits	n	eng-30-01236296-n
trench_warfare	1	the hope that his superior campaigning skills would make a difference evaporated in the realization that electioneering had become a form of trench warfare	n	eng-30-01236633-n
consolidation	2	a consolidation of two corporations	n	eng-30-01237415-n
integration	2	after their consolidation the two bills were passed unanimously	n	eng-30-01237415-n
engagement	7	the teacher tried to increase his students' engagement in class activities	n	eng-30-01239064-n
isolation	5	he opposed a policy of American isolation	n	eng-30-01239717-n
commitment	3	his business commitments took him to London	n	eng-30-01239868-n
intervention	1	it occurs without human intervention	n	eng-30-01240210-n
vindication	1	friends provided a vindication of his position	n	eng-30-01241331-n
justification	3	the justification of barbarous means by holy ends- H.J.Muller	n	eng-30-01241767-n
strike	1	the strike lasted more than a month before it was settled	n	eng-30-01243674-n
holocaust	1	a nuclear holocaust	n	eng-30-01245318-n
throw	5	he risked his fortune on a throw of the dice	n	eng-30-01245618-n
flip	3	with a flip of the wrist	n	eng-30-01246206-n
strafe	1	the next morning they carried out a strafe of enemy airfields	n	eng-30-01246334-n
manumission	1	he believed in the manumission of the slaves	n	eng-30-01247807-n
admission	1	the surgery was performed on his second admission to the clinic	n	eng-30-01248191-n
readmission	1	the surgery was performed on his readmission to the clinic	n	eng-30-01248418-n
replication	7	scientists will not believe an experimental result until they have seen at least one replication	n	eng-30-01249060-n
hit	6	it has all the earmarks of a Mafia hit	n	eng-30-01250335-n
colonization	1	the British colonization of America	n	eng-30-01252280-n
winnow	1	the winnowing was done by women	n	eng-30-01254051-n
separation	4	the separation of wheat from chaff	n	eng-30-01254253-n
lead	17	the lead was in the dummy	n	eng-30-01256270-n
leadership	1	his leadership inspired the team	n	eng-30-01256417-n
helm	2	the President is at the helm of the Ship of State	n	eng-30-01256615-n
lead	4	he takes the lead in any group	n	eng-30-01256743-n
population	5	he deplored the population of colonies with convicted criminals	n	eng-30-01257969-n
probation	3	probation is part of the sentencing process	n	eng-30-01258251-n
quarter	14	he surrendered but asked for quarter	n	eng-30-01258579-n
revocation	2	the revocation of a law	n	eng-30-01258852-n
awakening	1	it was an early awakening	n	eng-30-01259773-n
wakening	1	it was the waking up he hated most	n	eng-30-01259773-n
buzz	2	the buzz of excitement was so great that a formal denial was issued	n	eng-30-01260008-n
immobilization	1	immobilization of the injured knee was necessary	n	eng-30-01260309-n
fun	3	she asked for money and then the fun began	n	eng-30-01260556-n
sin	6	they began to fight like sin	n	eng-30-01260731-n
excitation	3	he looked forward to the excitements of the day	n	eng-30-01260867-n
hair-raiser	1	the movie was an old-fashioned hair-raiser	n	eng-30-01261113-n
thrill	3	the thrills of space travel	n	eng-30-01261293-n
incitation	2	the incitement of mutiny	n	eng-30-01261490-n
galvanization	2	the unexpected news produced a kind of galvanization of the whole team	n	eng-30-01262109-n
withdrawal	5	the nurse was expert at the withdrawal of blood	n	eng-30-01262868-n
spoil	2	her spoiling my dress was deliberate	n	eng-30-01263018-n
smooth	1	he gave his hair a quick smooth	n	eng-30-01263924-n
reference	7	reference to an encyclopedia produced the answer	n	eng-30-01264050-n
release	9	she had no other outlet for her feelings	n	eng-30-01264447-n
outlet	4	he gave vent to his anger	n	eng-30-01264447-n
last	3	he breathed his last	n	eng-30-01264667-n
jumpstart	1	my battery was dead so I had to get a jumpstart from my neighbor	n	eng-30-01265921-n
proclamation	2	his promulgation of the policy proved to be premature	n	eng-30-01266491-n
socialization	1	the socialization of medical services	n	eng-30-01266745-n
stupefaction	3	the professor was noted for his stupefaction of the students	n	eng-30-01267135-n
upgrade	6	the power plant received a new upgrade	n	eng-30-01267588-n
Battle_of_Kerbala	1	the Battle of Kerbala is the basis for the Ta'ziyehs that are performed annually	n	eng-30-01270860-n
Trojan_War	1	the story of the Trojan War is told in Homer's Iliad	n	eng-30-01309395-n
pest	4	he sprayed the garden to get rid of pests	n	eng-30-01314388-n
darter	2	squirrels are darters	n	eng-30-01314910-n
denizen	2	denizens of field and forest	n	eng-30-01315062-n
vermin	2	cereals must be protected from mice and other vermin	n	eng-30-01315980-n
feeder	6	a bark feeder	n	eng-30-01317916-n
head	2	200 head of cattle	n	eng-30-01318381-n
stayer	1	the horse that won the race is a good stayer	n	eng-30-01319001-n
by-catch	1	thousands of dolphins and porpoises and whales are killed as part of the by-catch each year	n	eng-30-01319685-n
baby	6	baby rabbits	n	eng-30-01322221-n
kit	3	a fox kit	n	eng-30-01323155-n
survivor	3	only the fittest animals were survivors of the cold winters	n	eng-30-01324142-n
carnivore	2	Tyrannosaurus Rex was a large carnivore	n	eng-30-01324431-n
herbivore	1	horses are herbivores	n	eng-30-01324610-n
hybrid	3	a mule is a cross between a horse and a donkey	n	eng-30-01327322-n
bacteriophage	1	phage uses the bacterium's machinery and energy to produce more phage until the bacterium is destroyed and phage is released to invade surrounding bacteria	n	eng-30-01334862-n
slow_virus	1	kuru is caused by a slow virus	n	eng-30-01341410-n
seagrass	1	seagrass provides a protective environment in which young fish can develop	n	eng-30-01397871-n
trophoblast	1	after implantation of the blastocyst in the uterine wall the trophoblast divides into two layers, the chorion and the placenta	n	eng-30-01462209-n
Stereospondyli	1	most vertebrates are stereospondylous	n	eng-30-01656078-n
roadkill	1	vultures usually feed on carrion or roadkill	n	eng-30-01759009-n
barn_spider	1	the barn spider was made famous in E. B. White's book `Charlotte's Web'	n	eng-30-01773549-n
itch_mite	1	itch mites cause scabies	n	eng-30-01781698-n
underpart	1	the warbler has a white throat and underparts	n	eng-30-01899367-n
style	9	a cartilaginous style	n	eng-30-01901213-n
polyp	2	in some species of coelenterate, polyps are a phase in the life cycle that alternates with a medusoid phase	n	eng-30-01909906-n
carnivore	1	terrestrial carnivores have four or five clawed digits on each limb	n	eng-30-02075296-n
fur_seal	2	the male fur seal is much larger than the female	n	eng-30-02077152-n
dog	1	the dog barked all night	n	eng-30-02084071-n
spruce_bark_beetle	1	the spruce bark beetle is the major tree-killing insect pest of Alaska spruce forests	n	eng-30-02180427-n
Lippizan	1	a Lippizan is black or brown when born but turns white by the time it is five years old	n	eng-30-02380052-n
pony	2	he liked to bet on the ponies	n	eng-30-02385098-n
hinny	1	a hinny has a gentler disposition than a mule	n	eng-30-02390258-n
cattle	1	so many head of cattle	n	eng-30-02402425-n
cows	1	wait till the cows come home	n	eng-30-02402425-n
kine	1	seven thin and ill-favored kine- Bible	n	eng-30-02402425-n
oxen	1	a team of oxen	n	eng-30-02402425-n
cow	1	`moo-cow' is a child's term	n	eng-30-02403454-n
ram	5	a British term is `tup'	n	eng-30-02412080-n
hand	13	the kangaroo's forearms seem undeveloped but the powerful five-fingered hands are skilled at feinting and clouting- Springfield (Mass.) Union	n	eng-30-02440250-n
world	8	all the world loves a lover	n	eng-30-02472987-n
human_race	1	she always used `humankind' because `mankind' seemed to slight the women	n	eng-30-02472987-n
Homo_erectus	1	Homo erectus was formerly called Pithecanthropus erectus	n	eng-30-02473307-n
fish	1	the shark is a large fish	n	eng-30-02512053-n
accelerator	1	he stepped on the gas	n	eng-30-02670683-n
access	3	he took a wrong turn on the access to the bridge	n	eng-30-02671062-n
access_road	1	in Britain they call an access road a slip road	n	eng-30-02671988-n
accommodation	4	overnight accommodations are available	n	eng-30-02672371-n
action	7	the piano had a very stiff action	n	eng-30-02677718-n
active_placebo	1	an active placebo mimics the side effects of the experimental drug	n	eng-30-02678174-n
addition	1	the addition of a bathroom was a major improvement	n	eng-30-02679415-n
add-on	1	the addition of cinnamon improved the flavor	n	eng-30-02679415-n
admixture	2	the growing medium should be equal parts of sand and loam with an admixture of peat moss and cow manure	n	eng-30-02681084-n
intermixture	2	a large intermixture of sand	n	eng-30-02681084-n
afterthought	2	the garage was an afterthought	n	eng-30-02683936-n
agglomerator	1	a sonic agglomerator	n	eng-30-02684356-n
airplane	1	the flight was delayed due to trouble with the airplane	n	eng-30-02691156-n
A-line	1	it is called the A-line because the effect resembles the capital letter A	n	eng-30-02697221-n
ambulatory	1	it has an ambulatory and seven chapels	n	eng-30-02701125-n
andiron	1	the andirons were too hot to touch	n	eng-30-02710044-n
angiogram	1	angiograms are produced by angiography	n	eng-30-02711573-n
annulet	1	a hollow roundel	n	eng-30-02713992-n
antiballistic_missile	1	the Strategic Arms Limitation Talks placed limits on the deployment of ABMs	n	eng-30-02716626-n
antibiotic	1	when antibiotics were first discovered they were called wonder drugs	n	eng-30-02716866-n
apparel	1	she was refined in her choice of apparel	n	eng-30-02728440-n
wearing_apparel	1	he always bought his clothes at the same store	n	eng-30-02728440-n
dress	3	fastidious about his dress	n	eng-30-02728440-n
arbor	3	the arbor provided a shady resting place in the park	n	eng-30-02732827-n
arch	3	they built a triumphal arch to memorialize their victory	n	eng-30-02734217-n
area	5	the spacious cooking area provided plenty of room for servants	n	eng-30-02735688-n
arm	2	the arm of the record player	n	eng-30-02737833-n
branch	6	an arm of the sea	n	eng-30-02737833-n
limb	6	a branch of the sewer	n	eng-30-02737833-n
armored_car	1	the paintings were delivered to the museum in an air-conditioned armored car	n	eng-30-02740061-n
art	1	an art exhibition	n	eng-30-02743547-n
fine_art	1	a fine collection of art	n	eng-30-02743547-n
attire	1	formal attire	n	eng-30-02756098-n
garb	1	battle dress	n	eng-30-02756098-n
auction_block	1	they put their paintings on the block	n	eng-30-02756601-n
audiovisual	1	language tapes and videocassettes and other audiovisuals	n	eng-30-02757927-n
autoinjector	1	United States troops now carry atropine and autoinjectors in their first-aid kits to use in case of organophosphate nerve agent poisoning	n	eng-30-02759700-n
automation	3	this factory floor is a showcase for automation and robotic equipment	n	eng-30-02761206-n
auto_part	1	his business is auto parts	n	eng-30-02762044-n
back	8	the back of the dental chair was adjustable	n	eng-30-02767433-n
back	7	they pinned a `kick me' sign on his back	n	eng-30-02767665-n
backboard	1	he banked the shot off the backboard	n	eng-30-02768226-n
backbone	5	the backbone is the part of a communication network that carries the heaviest traffic	n	eng-30-02768433-n
backup	4	he made a backup in case the original was accidentally damaged or erased	n	eng-30-02771840-n
bag	1	he stuffed his laundry into a large bag	n	eng-30-02773037-n
bag	6	he carried his small bag onto the plane with him	n	eng-30-02773838-n
bag	4	she reached into her bag and found a comb	n	eng-30-02774152-n
ball	1	the ball travelled 90 mph on his serve	n	eng-30-02778669-n
ball	6	he played with his rubber ball in the bathtub	n	eng-30-02779435-n
balloon_bomb	1	In World War II the Japanese launched balloon bombs against North America	n	eng-30-02782432-n
ballpark	1	take me out to the ballpark	n	eng-30-02782778-n
bandwagon	2	the gaudy bandwagon led the circus parade	n	eng-30-02787120-n
bank	9	the bank is on the corner of Nassau and Witherspoon	n	eng-30-02787772-n
bar	3	there were bars in the windows to prevent escape	n	eng-30-02788689-n
bar	5	it was an excellent kick but the ball hit the bar	n	eng-30-02789271-n
bar	2	he bought a hot dog and a coke at the bar	n	eng-30-02789487-n
bar	15	spectators were not allowed past the bar	n	eng-30-02789770-n
bar	14	an electric fire with three bars	n	eng-30-02790012-n
barge_pole	1	I wouldn't touch it with a barge pole	n	eng-30-02792948-n
barricade	2	they stormed the barricade	n	eng-30-02796412-n
barroom	1	he drowned his sorrows in whiskey at the bar	n	eng-30-02796995-n
base	8	the base of the lamp	n	eng-30-02797692-n
base	3	he scrambled to get back to the bag	n	eng-30-02797881-n
base	1	the attack wiped out our forward bases	n	eng-30-02798290-n
base	19	a tub should sit on its own base	n	eng-30-02798574-n
base	18	glycerinated gelatin is used as a base for many ointments	n	eng-30-02798769-n
basilica	1	the church was raised to the rank of basilica	n	eng-30-02801184-n
basin	1	she mixed the dough in a large basin	n	eng-30-02801525-n
bastard	3	the architecture was a kind of bastard suggesting Gothic but not true Gothic	n	eng-30-02804772-n
bath	1	she soaked the etching in an acid bath	n	eng-30-02806530-n
bay	5	he opened the bomb bay	n	eng-30-02812631-n
bay	4	they put him in the sick bay	n	eng-30-02812785-n
beam	6	they sighted land on the port beam	n	eng-30-02816381-n
bed	1	he sat on the edge of the bed	n	eng-30-02818832-n
bed	2	the gardener planted a bed of roses	n	eng-30-02819474-n
bed	8	the track bed had washed away	n	eng-30-02819697-n
bender	1	he used pliers as a bender	n	eng-30-02830157-n
bentwood	1	bentwood chairs	n	eng-30-02830430-n
bib-and-tucker	1	she wore her best bib-and-tucker	n	eng-30-02834506-n
bier	1	we followed the bier to the graveyard	n	eng-30-02836392-n
bill	9	he pulled down the bill of his cap and trudged ahead	n	eng-30-02838728-n
bill	8	he used a bill to prune branches off of the tree	n	eng-30-02838958-n
binding	5	the book had a leather binding	n	eng-30-02840619-n
bioweapon	1	they feared use of the smallpox virus as a bioweapon	n	eng-30-02842303-n
birch	3	my father never spared the birch	n	eng-30-02842809-n
bit	11	he looked around for the right size bit	n	eng-30-02844307-n
bit	5	the horse was not accustomed to a bit	n	eng-30-02844714-n
black	7	the widow wore black	n	eng-30-02846141-n
blanket	1	he pulled the covers over his head and went to sleep	n	eng-30-02849154-n
blind	3	they had just moved in and had not put up blinds yet	n	eng-30-02851099-n
blind	2	he waited impatiently in the blind	n	eng-30-02851384-n
bling	1	the rapper was loaded with bling	n	eng-30-02852043-n
block	1	the pyramids were built with large stone blocks	n	eng-30-02852523-n
block	5	there is a block of classrooms in the west wing	n	eng-30-02853016-n
blockage	2	we had to call a plumber to clear out the blockage in the drainpipe	n	eng-30-02853449-n
bloomers	1	she was afraid that her bloomers might have been showing	n	eng-30-02854739-n
blue	2	she was wearing blue	n	eng-30-02855925-n
board	3	he nailed boards across the windows	n	eng-30-02856463-n
board	9	he got out the board and set up the pieces	n	eng-30-02857023-n
boards	1	most actors love to stride the boards	n	eng-30-02858044-n
bobby_pin	1	in Britain they call a bobby pin a grip	n	eng-30-02860640-n
body	11	the body of the car was badly rusted	n	eng-30-02861886-n
bollard	1	the road was closed to vehicular traffic with bollards	n	eng-30-02864593-n
bombazine	1	black bombazine is frequently used for mourning garments	n	eng-30-02867401-n
bombie	1	unexploded bomblets known in Laos as `bombies' caused farmers to fear cultivating their fields	n	eng-30-02868068-n
boneshaker	1	that old bike without rubber tires was a real boneshaker	n	eng-30-02869563-n
book	2	he used a large book as a doorstop	n	eng-30-02870092-n
book	11	he bought a book of stamps	n	eng-30-02870526-n
border	5	the rug had a wide blue border	n	eng-30-02875013-n
bottom	7	they did much of their overseas trade in foreign bottoms	n	eng-30-02878222-n
bow	3	he pointed the bow of the boat toward the finish line	n	eng-30-02880008-n
bowed_stringed_instrument	1	the strings played superlatively well	n	eng-30-02880546-n
box	1	he rummaged through a box of spare parts	n	eng-30-02883344-n
box	9	the sentry stayed in his box to avoid the cold	n	eng-30-02884011-n
box	2	the royal box was empty	n	eng-30-02884225-n
box	8	an armed guard sat in the box with the driver	n	eng-30-02884450-n
box	7	the umpire warned the batter to stay in the batter's box	n	eng-30-02884607-n
brace	1	he wore a brace on his knee	n	eng-30-02887209-n
brake	5	she wan not ready to put the brakes on her life with a marriage	n	eng-30-02889646-n
breakable	1	pack the breakables separately	n	eng-30-02894024-n
breakfast_area	1	the breakfast nook had a built in table and seats	n	eng-30-02894158-n
break_seal	1	it was stored in a tube with a break seal	n	eng-30-02894431-n
broadside	4	the ship was broadside to the dock	n	eng-30-02904348-n
buggy_whip	1	since buggies have been replaced by cars the buggy whip has become a symbol for anything that is hopelessly outmoded	n	eng-30-02912673-n
building	1	there was a three-story building on the corner	n	eng-30-02913152-n
edifice	1	it was an imposing edifice	n	eng-30-02913152-n
bulb	3	the bulb of a syringe	n	eng-30-02915480-n
bumper	1	we quaffed a bumper of ale	n	eng-30-02918831-n
bunker	2	the ship's bunkers were full of coal	n	eng-30-02920658-n
burqa	1	the Taliban forced all women to wear the burqa	n	eng-30-02922578-n
burner	1	a diesel engine is an oil burner	n	eng-30-02923129-n
burner	2	the electric range had one large burner and three smaller one	n	eng-30-02923331-n
bus	1	he always rode the bus to work	n	eng-30-02924116-n
bus	4	the fenders had fallen off that old bus	n	eng-30-02924554-n
busbar	1	the busbar in this computer can transmit data either way between any two components of the system	n	eng-30-02924713-n
cabaret	1	don't expect a good meal at a cabaret	n	eng-30-02931417-n
nightclub	1	the gossip columnist got his information by visiting nightclubs every night	n	eng-30-02931417-n
night_club	1	he played the drums at a jazz club	n	eng-30-02931417-n
cable_car	1	they took a cable car to the top of the mountain	n	eng-30-02934451-n
cake	1	a bar of chocolate	n	eng-30-02937469-n
camp	1	wherever he went in the camp the men were grumbling	n	eng-30-02944826-n
camp	3	level ground is best for parking and camp areas	n	eng-30-02945161-n
